Source Term,Mapped Term Label,Mapped Term IRI,Mapped Ontology IRI,Mapping Score
follicular cysts of skin subcutaneous tissue,subcutaneous tissue infection,http://www.ebi.ac.uk/efo/EFO_0010692,http://www.ebi.ac.uk/efo/efo.owl#,0.614432234079975
follicular cysts of skin subcutaneous tissue,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://www.ebi.ac.uk/efo/efo.owl#,0.5956307156258581
other disorders of pigmentation,pigmentation disease,http://www.ebi.ac.uk/efo/EFO_1000755,http://www.ebi.ac.uk/efo/efo.owl#,0.7646827012529522
other disorders of pigmentation,skin pigmentation,http://www.ebi.ac.uk/efo/EFO_0003784,http://www.ebi.ac.uk/efo/efo.owl#,0.7001302203825049
other disorders of pigmentation,pigment,http://purl.obolibrary.org/obo/CHEBI_26130,http://www.ebi.ac.uk/efo/efo.owl#,0.6951040911625821
ulcer of lower limb not elsewhere classified,ulcer of lower limb,http://www.ebi.ac.uk/efo/EFO_0007068,http://www.ebi.ac.uk/efo/efo.owl#,0.705597002270126
dyspepsia,dyspepsia,http://www.ebi.ac.uk/efo/EFO_0008533,http://www.ebi.ac.uk/efo/efo.owl#,0.9836488211467467
dyspepsia,dysplasia,http://www.ebi.ac.uk/efo/EFO_0008501,http://www.ebi.ac.uk/efo/efo.owl#,0.5378276282630081
inguinal hernia,Inguinal hernia,http://purl.obolibrary.org/obo/HP_0000023,http://www.ebi.ac.uk/efo/efo.owl#,0.9923432271370429
inguinal hernia,Hernia,http://purl.obolibrary.org/obo/HP_0100790,http://www.ebi.ac.uk/efo/efo.owl#,0.5995203817040569
inguinal hernia,Inguinal freckling,http://purl.obolibrary.org/obo/HP_0030052,http://www.ebi.ac.uk/efo/efo.owl#,0.5205448466537643
acute sinusitis,sinusitis,http://www.ebi.ac.uk/efo/EFO_0007486,http://www.ebi.ac.uk/efo/efo.owl#,0.7946019806843323
acute sinusitis,Acute,http://purl.obolibrary.org/obo/HP_0011009,http://www.ebi.ac.uk/efo/efo.owl#,0.5990155170154273
acute sinusitis,sphenoid sinusitis,http://www.ebi.ac.uk/efo/EFO_0007489,http://www.ebi.ac.uk/efo/efo.owl#,0.579047105052135
pneumonia due to streptococcus pneumoniae,Streptococcus pneumoniae,http://purl.obolibrary.org/obo/NCBITaxon_1313,http://www.ebi.ac.uk/efo/efo.owl#,0.9155555378087069
pneumonia due to streptococcus pneumoniae,Streptococcus pneumoniae R6,http://purl.obolibrary.org/obo/NCBITaxon_171101,http://www.ebi.ac.uk/efo/efo.owl#,0.8030664281874788
pneumonia due to streptococcus pneumoniae,streptococcal pneumonia,http://www.ebi.ac.uk/efo/EFO_0007499,http://www.ebi.ac.uk/efo/efo.owl#,0.7950566570802055
bacterial pneumonia not elsewhere classified,bacterial pneumonia,http://www.ebi.ac.uk/efo/EFO_1001272,http://www.ebi.ac.uk/efo/efo.owl#,0.7348234593281476
bacterial pneumonia not elsewhere classified,pneumonia,http://www.ebi.ac.uk/efo/EFO_0003106,http://www.ebi.ac.uk/efo/efo.owl#,0.553829288884638
pneumonia organism unspecified,pneumonia,http://www.ebi.ac.uk/efo/EFO_0003106,http://www.ebi.ac.uk/efo/efo.owl#,0.6215020832848235
pneumonia organism unspecified,organism,http://purl.obolibrary.org/obo/OBI_0100026,http://www.ebi.ac.uk/efo/efo.owl#,0.5781281553763122
pneumonia organism unspecified,Mycoplasma pneumoniae pneumonia,http://www.ebi.ac.uk/efo/EFO_0007387,http://www.ebi.ac.uk/efo/efo.owl#,0.530807575289091
nasal polyp,Nasal Cavity Polyp,http://www.ebi.ac.uk/efo/EFO_1000391,http://www.ebi.ac.uk/efo/efo.owl#,0.7972403635127356
nasal polyp,Nasal polyposis,http://purl.obolibrary.org/obo/HP_0100582,http://www.ebi.ac.uk/efo/efo.owl#,0.790746526723091
nasal polyp,polyp,http://www.ebi.ac.uk/efo/EFO_0000662,http://www.ebi.ac.uk/efo/efo.owl#,0.7114435828921559
peritonsillar abscess,peritonsillar abscess,http://www.ebi.ac.uk/efo/EFO_0007429,http://www.ebi.ac.uk/efo/efo.owl#,0.9943485016932624
peritonsillar abscess,abscess,http://www.ebi.ac.uk/efo/EFO_0003030,http://www.ebi.ac.uk/efo/efo.owl#,0.6374431612144514
peritonsillar abscess,Rectal abscess,http://purl.obolibrary.org/obo/HP_0005224,http://www.ebi.ac.uk/efo/efo.owl#,0.5302402439190501
emphysema,emphysema,http://www.ebi.ac.uk/efo/EFO_0000464,http://www.ebi.ac.uk/efo/efo.owl#,0.9969033124836231
emphysema,interstitial emphysema,http://purl.obolibrary.org/obo/MONDO_0000923,http://www.ebi.ac.uk/efo/efo.owl#,0.728145010942312
emphysema,Congenital lobar emphysema,http://www.orpha.net/ORDO/Orphanet_1928,http://www.ebi.ac.uk/efo/efo.owl#,0.6953400369556528
other chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,http://www.ebi.ac.uk/efo/EFO_0000341,http://www.ebi.ac.uk/efo/efo.owl#,0.9687514795172083
other chronic obstructive pulmonary disease,chronic pulmonary heart disease,http://purl.obolibrary.org/obo/MONDO_0001493,http://www.ebi.ac.uk/efo/efo.owl#,0.6930623874636023
other chronic obstructive pulmonary disease,Chronic Obstructive Asthma,http://www.ebi.ac.uk/efo/EFO_0009759,http://www.ebi.ac.uk/efo/efo.owl#,0.5836382812382639
asthma,asthma,http://purl.obolibrary.org/obo/MONDO_0004979,http://www.ebi.ac.uk/efo/efo.owl#,0.9940991605402335
asthma,atopic asthma,http://www.ebi.ac.uk/efo/EFO_0010638,http://www.ebi.ac.uk/efo/efo.owl#,0.7616699691412838
asthma,allergic asthma,http://purl.obolibrary.org/obo/MONDO_0004784,http://www.ebi.ac.uk/efo/efo.owl#,0.6986260854329105
bronchiectasis,bronchiectasis,http://purl.obolibrary.org/obo/MONDO_0004822,http://www.ebi.ac.uk/efo/efo.owl#,0.9866782383202463
bronchiectasis,Bronchiectasis,http://purl.obolibrary.org/obo/HP_0002110,http://www.ebi.ac.uk/efo/efo.owl#,0.9866782383202463
bronchiectasis,idiopathic bronchiectasis,http://purl.obolibrary.org/obo/MONDO_0018956,http://www.ebi.ac.uk/efo/efo.owl#,0.7730574563041644
other interstitial pulmonary diseases,Abnormal pulmonary interstitial morphology,http://purl.obolibrary.org/obo/HP_0006530,http://www.ebi.ac.uk/efo/efo.owl#,0.6427488008499188
other interstitial pulmonary diseases,pulmonary valve disease,http://www.ebi.ac.uk/efo/EFO_0009564,http://www.ebi.ac.uk/efo/efo.owl#,0.5814403946553299
other interstitial pulmonary diseases,interstitial lung disease,http://www.ebi.ac.uk/efo/EFO_0004244,http://www.ebi.ac.uk/efo/efo.owl#,0.5758413685122185
other respiratory disorders,respiratory aspiration,http://www.ebi.ac.uk/efo/EFO_1001839,http://www.ebi.ac.uk/efo/efo.owl#,0.6790462050958473
other respiratory disorders,respiratory tract,http://purl.obolibrary.org/obo/UBERON_0000065,http://www.ebi.ac.uk/efo/efo.owl#,0.6775032694909228
other respiratory disorders,respiratory system,http://purl.obolibrary.org/obo/UBERON_0001004,http://www.ebi.ac.uk/efo/efo.owl#,0.6557227977610716
aortic aneurysm dissection,aortic aneurysm,http://www.ebi.ac.uk/efo/EFO_0001666,http://www.ebi.ac.uk/efo/efo.owl#,0.8297733441598689
aortic aneurysm dissection,Familial thoracic aortic aneurysm and aortic dissection,http://www.orpha.net/ORDO/Orphanet_91387,http://www.ebi.ac.uk/efo/efo.owl#,0.818787373921824
aortic aneurysm dissection,Rare disease with thoracic aortic aneurysm and aortic dissection,http://www.orpha.net/ORDO/Orphanet_285014,http://www.ebi.ac.uk/efo/efo.owl#,0.798367547702249
hordeolum chalazion,hordeolum,http://www.ebi.ac.uk/efo/EFO_0007315,http://www.ebi.ac.uk/efo/efo.owl#,0.6912612733496046
hordeolum chalazion,internal hordeolum,http://purl.obolibrary.org/obo/MONDO_0004917,http://www.ebi.ac.uk/efo/efo.owl#,0.5586617333547889
myasthenia gravis other myoneural disorders,Myasthenia gravis,http://www.ebi.ac.uk/efo/EFO_0004991,http://www.ebi.ac.uk/efo/efo.owl#,0.761083983021324
myasthenia gravis other myoneural disorders,neonatal myasthenia gravis,http://www.ebi.ac.uk/efo/EFO_1001059,http://www.ebi.ac.uk/efo/efo.owl#,0.6690145418236103
myasthenia gravis other myoneural disorders,late-onset myasthenia gravis,http://www.ebi.ac.uk/efo/EFO_1001490,http://www.ebi.ac.uk/efo/efo.owl#,0.6066838440969642
manic episode,manic episode measurement,http://www.ebi.ac.uk/efo/EFO_0007705,http://www.ebi.ac.uk/efo/efo.owl#,0.8565176804174004
manic episode,manic or hypomanic episode,http://www.ebi.ac.uk/efo/EFO_0007706,http://www.ebi.ac.uk/efo/efo.owl#,0.8354431192250098
bipolar affective disorder,bipolar disorder,http://www.ebi.ac.uk/efo/EFO_0000289,http://www.ebi.ac.uk/efo/efo.owl#,0.7441418132587401
bipolar affective disorder,bipolar I disorder,http://www.ebi.ac.uk/efo/EFO_0009963,http://www.ebi.ac.uk/efo/efo.owl#,0.6981311339162232
bipolar affective disorder,bipolar II disorder,http://www.ebi.ac.uk/efo/EFO_0009964,http://www.ebi.ac.uk/efo/efo.owl#,0.6736785825627996
sexual dysfunction not caused by organic disorder disease,sexual dysfunction,http://www.ebi.ac.uk/efo/EFO_0004714,http://www.ebi.ac.uk/efo/efo.owl#,0.6671150147796419
other hypothyroidism,hypothyroidism,http://www.ebi.ac.uk/efo/EFO_0004705,http://www.ebi.ac.uk/efo/efo.owl#,0.9591820543969478
other hypothyroidism,Rare hypothyroidism,http://www.orpha.net/ORDO/Orphanet_181396,http://www.ebi.ac.uk/efo/efo.owl#,0.8324482969118078
other hypothyroidism,Syndromic hypothyroidism,http://www.orpha.net/ORDO/Orphanet_177107,http://www.ebi.ac.uk/efo/efo.owl#,0.8207948035761621
melanoma situ,melanoma,http://www.ebi.ac.uk/efo/EFO_0000756,http://www.ebi.ac.uk/efo/efo.owl#,0.8002511004845055
melanoma situ,Anal Melanoma,http://www.ebi.ac.uk/efo/EFO_1000080,http://www.ebi.ac.uk/efo/efo.owl#,0.658974487235462
melanoma situ,amelanotic melanoma,http://www.ebi.ac.uk/efo/EFO_1001937,http://www.ebi.ac.uk/efo/efo.owl#,0.6464954265218557
haemangioma lymphangioma site,lymphangioma,http://purl.obolibrary.org/obo/MONDO_0002013,http://www.ebi.ac.uk/efo/efo.owl#,0.8340320692764607
haemangioma lymphangioma site,hemangioma,http://www.ebi.ac.uk/efo/EFO_1000635,http://www.ebi.ac.uk/efo/efo.owl#,0.7271772637262278
haemangioma lymphangioma site,lymphangiomyoma,http://www.ebi.ac.uk/efo/EFO_1001027,http://www.ebi.ac.uk/efo/efo.owl#,0.7211831817518601
leiomyoma of uterus,Uterine leiomyoma,http://purl.obolibrary.org/obo/HP_0000131,http://www.ebi.ac.uk/efo/efo.owl#,0.828455988124728
leiomyoma of uterus,leiomyoma,http://purl.obolibrary.org/obo/MONDO_0001572,http://www.ebi.ac.uk/efo/efo.owl#,0.8225586434236193
leiomyoma of uterus,renal leiomyoma,http://www.ebi.ac.uk/efo/EFO_1000050,http://www.ebi.ac.uk/efo/efo.owl#,0.7198637519756812
benign neoplasm of ovary,Benign Ovarian Neoplasm,http://www.ebi.ac.uk/efo/EFO_1000116,http://www.ebi.ac.uk/efo/efo.owl#,0.8541336707539602
benign neoplasm of ovary,benign neoplasm,http://www.ebi.ac.uk/efo/EFO_0002422,http://www.ebi.ac.uk/efo/efo.owl#,0.7931295471553601
benign neoplasm of ovary,benign neoplasm of ear,http://purl.obolibrary.org/obo/MONDO_0021474,http://www.ebi.ac.uk/efo/efo.owl#,0.7295935526497309
benign neoplasm of other unspecified female genital organs,"Genital neoplasm, female",http://www.ebi.ac.uk/efo/EFO_1001331,http://www.ebi.ac.uk/efo/efo.owl#,0.5813350343929161
benign neoplasm of other unspecified female genital organs,benign neoplasm,http://www.ebi.ac.uk/efo/EFO_0002422,http://www.ebi.ac.uk/efo/efo.owl#,0.5643418790697882
benign neoplasm of other unspecified female genital organs,sensory organ benign neoplasm,http://purl.obolibrary.org/obo/MONDO_0000633,http://www.ebi.ac.uk/efo/efo.owl#,0.5511258716927144
benign neoplasm of brain other parts of central nervous system,central nervous system organ benign neoplasm,http://purl.obolibrary.org/obo/MONDO_0000628,http://www.ebi.ac.uk/efo/efo.owl#,0.7493121743801292
benign neoplasm of brain other parts of central nervous system,Central Nervous System Neoplasm,http://www.ebi.ac.uk/efo/EFO_1000158,http://www.ebi.ac.uk/efo/efo.owl#,0.7429834152272778
benign neoplasm of brain other parts of central nervous system,nervous system benign neoplasm,http://purl.obolibrary.org/obo/MONDO_0000648,http://www.ebi.ac.uk/efo/efo.owl#,0.7361423279079247
benign neoplasm of thyroid gland,Benign Thyroid Gland Neoplasm,http://www.ebi.ac.uk/efo/EFO_1000122,http://www.ebi.ac.uk/efo/efo.owl#,0.9844640725945603
benign neoplasm of thyroid gland,benign neoplasm of parathyroid gland,http://purl.obolibrary.org/obo/MONDO_0021463,http://www.ebi.ac.uk/efo/efo.owl#,0.9020237328303541
benign neoplasm of thyroid gland,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,http://www.ebi.ac.uk/efo/efo.owl#,0.7336691912573767
polycythaemia vera,polycythemia vera,http://www.ebi.ac.uk/efo/EFO_0002429,http://www.ebi.ac.uk/efo/efo.owl#,0.8523574806228724
polycythaemia vera,polycythemia,http://www.ebi.ac.uk/efo/EFO_0005804,http://www.ebi.ac.uk/efo/efo.owl#,0.7161546071309568
polycythaemia vera,Genetic polycythemia,http://www.orpha.net/ORDO/Orphanet_250165,http://www.ebi.ac.uk/efo/efo.owl#,0.6001799279561053
myelodysplastic syndromes,myelodysplastic syndrome,http://www.ebi.ac.uk/efo/EFO_0000198,http://www.ebi.ac.uk/efo/efo.owl#,0.9340603192236183
myelodysplastic syndromes,Alpha-thalassemia - myelodysplastic syndrome,http://www.orpha.net/ORDO/Orphanet_231401,http://www.ebi.ac.uk/efo/efo.owl#,0.6393752016155739
myelodysplastic syndromes,therapy related acute myeloid leukemia and myelodysplastic syndrome,http://purl.obolibrary.org/obo/MONDO_0019457,http://www.ebi.ac.uk/efo/efo.owl#,0.6134913110235597
purpura other haemorrhagic conditions,purpura,http://purl.obolibrary.org/obo/MONDO_0002610,http://www.ebi.ac.uk/efo/efo.owl#,0.655366050392993
purpura other haemorrhagic conditions,Purpura,http://purl.obolibrary.org/obo/HP_0000979,http://www.ebi.ac.uk/efo/efo.owl#,0.655366050392993
purpura other haemorrhagic conditions,Purpura Fulminans,http://www.ebi.ac.uk/efo/EFO_1001913,http://www.ebi.ac.uk/efo/efo.owl#,0.5115555541074462
malignant neoplasm of colon,malignant colon neoplasm,http://purl.obolibrary.org/obo/MONDO_0021063,http://www.ebi.ac.uk/efo/efo.owl#,0.9776470264461219
malignant neoplasm of colon,metastatic malignant neoplasm in the colon,http://purl.obolibrary.org/obo/MONDO_0041447,http://www.ebi.ac.uk/efo/efo.owl#,0.7765705566866644
malignant neoplasm of colon,malignant ear neoplasm,http://purl.obolibrary.org/obo/MONDO_0003277,http://www.ebi.ac.uk/efo/efo.owl#,0.7419701095783626
malignant neoplasm of larynx,Malignant Laryngeal Neoplasm,http://www.ebi.ac.uk/efo/EFO_1000354,http://www.ebi.ac.uk/efo/efo.owl#,0.7845069601455548
malignant neoplasm of larynx,malignant ear neoplasm,http://purl.obolibrary.org/obo/MONDO_0003277,http://www.ebi.ac.uk/efo/efo.owl#,0.6909946126075689
malignant neoplasm of larynx,Malignant Bone Neoplasm,http://www.ebi.ac.uk/efo/EFO_1000350,http://www.ebi.ac.uk/efo/efo.owl#,0.6778480776307265
mesothelioma,mesothelioma,http://www.ebi.ac.uk/efo/EFO_0000588,http://www.ebi.ac.uk/efo/efo.owl#,0.9807303061976504
mesothelioma,Pleural Mesothelioma,http://www.ebi.ac.uk/efo/EFO_1000485,http://www.ebi.ac.uk/efo/efo.owl#,0.8129211564902067
mesothelioma,Malignant Mesothelioma,http://www.ebi.ac.uk/efo/EFO_1000355,http://www.ebi.ac.uk/efo/efo.owl#,0.7692846885608678
secondary unspecified malignant neoplasm of lymph nodes,secondary malignant neoplasm,http://www.ebi.ac.uk/efo/EFO_0009812,http://www.ebi.ac.uk/efo/efo.owl#,0.7251215241697019
secondary unspecified malignant neoplasm of lymph nodes,secondary neoplasm,http://purl.obolibrary.org/obo/MONDO_0024882,http://www.ebi.ac.uk/efo/efo.owl#,0.6151066111734931
secondary unspecified malignant neoplasm of lymph nodes,lymph node neoplasm,http://purl.obolibrary.org/obo/MONDO_0024339,http://www.ebi.ac.uk/efo/efo.owl#,0.583532290169911
hodgkin s disease,Hodgkins lymphoma,http://www.ebi.ac.uk/efo/EFO_0000183,http://www.ebi.ac.uk/efo/efo.owl#,0.5936034553264574
hodgkin s disease,Splenic Hodgkin Lymphoma,http://www.ebi.ac.uk/efo/EFO_1000548,http://www.ebi.ac.uk/efo/efo.owl#,0.5739653524300483
hodgkin s disease,classic Hodgkin lymphoma,http://purl.obolibrary.org/obo/MONDO_0009348,http://www.ebi.ac.uk/efo/efo.owl#,0.5605936786023323
follicular non hodgkin s lymphoma,follicular lymphoma,http://purl.obolibrary.org/obo/MONDO_0018906,http://www.ebi.ac.uk/efo/efo.owl#,0.7725599412603847
follicular non hodgkin s lymphoma,Hodgkins lymphoma,http://www.ebi.ac.uk/efo/EFO_0000183,http://www.ebi.ac.uk/efo/efo.owl#,0.694812434258655
follicular non hodgkin s lymphoma,nodular sclerosis Hodgkin lymphoma,http://www.ebi.ac.uk/efo/EFO_0004708,http://www.ebi.ac.uk/efo/efo.owl#,0.6570918335726376
multiple myeloma malignant plasma cell neoplasms,plasma cell neoplasm,http://www.ebi.ac.uk/efo/EFO_0000200,http://www.ebi.ac.uk/efo/efo.owl#,0.6333233318769829
multiple myeloma malignant plasma cell neoplasms,multiple myeloma,http://www.ebi.ac.uk/efo/EFO_0001378,http://www.ebi.ac.uk/efo/efo.owl#,0.6280086838665818
multiple myeloma malignant plasma cell neoplasms,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,http://www.ebi.ac.uk/efo/efo.owl#,0.6091152797902502
lymphoid leukaemia,lymphoid leukemia,http://www.ebi.ac.uk/efo/EFO_0004289,http://www.ebi.ac.uk/efo/efo.owl#,0.7904672929236682
lymphoid leukaemia,lymphoma or leukaemia cell line,http://www.ebi.ac.uk/efo/EFO_0002937,http://www.ebi.ac.uk/efo/efo.owl#,0.7375796677487099
lymphoid leukaemia,lymphoid system,http://purl.obolibrary.org/obo/UBERON_0002465,http://www.ebi.ac.uk/efo/efo.owl#,0.5281724531696506
myeloid leukaemia,myeloid leukemia,http://purl.obolibrary.org/obo/MONDO_0004643,http://www.ebi.ac.uk/efo/efo.owl#,0.7807697752155981
myeloid leukaemia,myeloid leukemia cell line,http://purl.obolibrary.org/obo/BTO_0000740,http://www.ebi.ac.uk/efo/efo.owl#,0.6793427761397727
myeloid leukaemia,acute myeloid leukemia,http://www.ebi.ac.uk/efo/EFO_0000222,http://www.ebi.ac.uk/efo/efo.owl#,0.6770270724011861
fracture of shoulder upper arm,shoulder fracture,http://www.ebi.ac.uk/efo/EFO_0009621,http://www.ebi.ac.uk/efo/efo.owl#,0.7972375809686831
fracture of shoulder upper arm,shoulder,http://purl.obolibrary.org/obo/UBERON_0001467,http://www.ebi.ac.uk/efo/efo.owl#,0.6387466517854931
fracture of shoulder upper arm,Shoulder pain,http://purl.obolibrary.org/obo/HP_0030834,http://www.ebi.ac.uk/efo/efo.owl#,0.5606518603859663
elevated blood glucose level,glucose,http://purl.obolibrary.org/obo/CHEBI_17234,http://www.ebi.ac.uk/efo/efo.owl#,0.5743828788709152
elevated blood glucose level,Elevated systolic blood pressure,http://purl.obolibrary.org/obo/HP_0004421,http://www.ebi.ac.uk/efo/efo.owl#,0.5554122849631115
elevated blood glucose level,fasting blood glucose measurement,http://www.ebi.ac.uk/efo/EFO_0004465,http://www.ebi.ac.uk/efo/efo.owl#,0.5492606627128516
other local infections of skin subcutaneous tissue,subcutaneous tissue infection,http://www.ebi.ac.uk/efo/EFO_0010692,http://www.ebi.ac.uk/efo/efo.owl#,0.8163347197974872
other local infections of skin subcutaneous tissue,subcutaneous tissue disease,http://purl.obolibrary.org/obo/MONDO_0019296,http://www.ebi.ac.uk/efo/efo.owl#,0.6869177747248337
other local infections of skin subcutaneous tissue,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://www.ebi.ac.uk/efo/efo.owl#,0.6343397601426316
retinal vascular occlusions,retinal vascular occlusion,http://purl.obolibrary.org/obo/MONDO_0002089,http://www.ebi.ac.uk/efo/efo.owl#,0.9656852431114241
retinal vascular occlusions,vascular occlusion disorder,http://purl.obolibrary.org/obo/MONDO_0020672,http://www.ebi.ac.uk/efo/efo.owl#,0.7599385368350293
retinal vascular occlusions,mesenteric vascular occlusion,http://www.ebi.ac.uk/efo/EFO_1001043,http://www.ebi.ac.uk/efo/efo.owl#,0.7212643244351226
reaction to severe stress adjustment disorders,adjustment disorder,http://purl.obolibrary.org/obo/MONDO_0003265,http://www.ebi.ac.uk/efo/efo.owl#,0.6643431080659851
benign neoplasm of colon rectum anus anal canal,benign neoplasm of anus,http://purl.obolibrary.org/obo/MONDO_0021469,http://www.ebi.ac.uk/efo/efo.owl#,0.6575130626133973
benign neoplasm of colon rectum anus anal canal,benign neoplasm of rectum,http://purl.obolibrary.org/obo/MONDO_0021462,http://www.ebi.ac.uk/efo/efo.owl#,0.6543332225729674
